"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8.00000000000001,2,2.41517834741776,14.8303566948355,NA,NA,NA,0,0,0,7.70731509854573,0,0,0,"1999","un",21,500,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0,"full",1,0.5,4873,FALSE,68
